"","IndividualId","Column0","Organism.Age","Organism.Gestational.age","Organism.Height","Organism.Ontogeny.factor..alpha1.acid.glycoprotein.","Organism.Ontogeny.factor..albumin.","Organism.Hematocrit","Organism.MeanBW","Organism.MeanHeight","Organism.VenousBlood.Volume","Organism.ArterialBlood.Volume","Organism.Bone.Specific.blood.flow.rate","Organism.Bone.Volume","Organism.Brain.Volume","Organism.Brain.Specific.blood.flow.rate","Organism.Fat.Volume","Organism.Fat.Vf..lipid.","Organism.Fat.Vf..neutral.lipid..PT","Organism.Fat.Vf..phospholipid..PT","Organism.Fat.Fraction.interstitial","Organism.Fat.Vf..water.","Organism.Fat.Vf..water..PT","Organism.Fat.Vf..neutral.lipid..RR","Organism.Fat.Vf..neutral.lipid..WS","Organism.Fat.Vf..neutral.phospholipid..RR","Organism.Fat.Vf..neutral.phospholipid..plasma..WS","Organism.Fat.Vf..extracellular.water..RR","Organism.Fat.Vf..intracellular.water..RR","Organism.Fat.Vf..water..WS","Organism.Fat.Specific.blood.flow.rate","Organism.Gonads.Volume","Organism.Gonads.Specific.blood.flow.rate","Organism.Heart.Volume","Organism.Heart.Specific.blood.flow.rate","Organism.Kidney.Volume","Organism.Kidney.Age.of.aging.onset","Organism.Kidney.Aging.half.time","Organism.Kidney.GFRmat","Organism.Kidney.Hill.coefficient.for.aging.GFR","Organism.Kidney.Hill.coefficient.for.GFR","Organism.Kidney.Maximal.decreasing.rate.factor","Organism.Kidney.TM50.for.GFR","Organism.Kidney.Specific.blood.flow.rate","Organism.Lumen.Effective.surface.area.variability.factor","Organism.Lumen.Stomach.Distal.radius","Organism.Lumen.Stomach.Gastric.emptying.time","Organism.Lumen.Stomach.GET_alpha..Weibull.function..variability.factor","Organism.Lumen.Stomach.GET_beta..Weibull.function..variability.factor","Organism.Lumen.Stomach.Length","Organism.Lumen.Stomach.Proximal.radius","Organism.Lumen.Duodenum.Effective.surface.area.enhancement.factor","Organism.Lumen.UpperJejunum.Effective.surface.area.enhancement.factor","Organism.Lumen.LowerJejunum.Effective.surface.area.enhancement.factor","Organism.Lumen.UpperIleum.Effective.surface.area.enhancement.factor","Organism.Lumen.LowerIleum.Effective.surface.area.enhancement.factor","Organism.Lumen.Caecum.Effective.surface.area.enhancement.factor","Organism.Lumen.ColonAscendens.Effective.surface.area.enhancement.factor","Organism.Lumen.ColonTransversum.Effective.surface.area.enhancement.factor","Organism.Lumen.ColonDescendens.Effective.surface.area.enhancement.factor","Organism.Lumen.ColonSigmoid.Effective.surface.area.enhancement.factor","Organism.Lumen.Rectum.Effective.surface.area.enhancement.factor","Organism.Stomach.Volume","Organism.Stomach.Specific.blood.flow.rate","Organism.SmallIntestine.Small.intestinal.transit.time","Organism.SmallIntestine.Volume","Organism.SmallIntestine.Specific.blood.flow.rate","Organism.LargeIntestine.Large.intestinal.transit.time","Organism.LargeIntestine.Volume","Organism.LargeIntestine.Specific.blood.flow.rate","Organism.Liver.Volume","Organism.Liver.Specific.blood.flow.rate","Organism.Lung.Volume","Organism.Lung.Fraction.vascular","Organism.Muscle.Volume","Organism.Muscle.Vf..lipid.","Organism.Muscle.Vf..neutral.lipid..PT","Organism.Muscle.Vf..phospholipid..PT","Organism.Muscle.Vf..protein.","Organism.Muscle.Vf..water.","Organism.Muscle.Vf..water..PT","Organism.Muscle.Fraction.interstitial","Organism.Muscle.Vf..neutral.lipid..RR","Organism.Muscle.Vf..neutral.lipid..WS","Organism.Muscle.Vf..neutral.phospholipid..RR","Organism.Muscle.Vf..neutral.phospholipid..plasma..WS","Organism.Muscle.Vf..extracellular.water..RR","Organism.Muscle.Vf..protein..WS","Organism.Muscle.Vf..intracellular.water..RR","Organism.Muscle.Vf..water..WS","Organism.Muscle.Specific.blood.flow.rate","Organism.Pancreas.Volume","Organism.Pancreas.Specific.blood.flow.rate","Organism.PortalVein.Volume","Organism.Skin.Volume","Organism.Skin.Specific.blood.flow.rate","Organism.Spleen.Volume","Organism.Spleen.Specific.blood.flow.rate","Liver Enzyme|Reference concentration"
"579",579,"579","19","40","16.0478","1.00128860753","1","0.41","54.8666666666667","16.1533333333333","0.639387964662538","0.277998115806465","0.0341198666666667","8.32879070092056","1.35583135801362","0.521552666666667","11.8710488608702","0.748666666666667","0.739308333333333","0.00187166666666667","0.204","0.201333333333333","0.2416","0.798265833333333","0.860966666666667","0.00149733333333333","0.00189412666666667","0.1812","0.01208","0.0402666666666667","0.0287265333333333","0.00859592829379094","0.143462666666667","0.292312409007555","0.980920533333333","0.356989748993903","30","59","0.11704","1.5","15","0.9","44.4","2.76914946666667","1.00000000260982","0.495504666666667","15.0000000391473","1.00000002079922","0.999999963215789","1.98203333333333","0.495504666666667","292.6883","447.9877","372.9358","260.7527","146.565","1.8","2.5","2.5","2.5","2.5","3.56","0.143016312951586","0.402264","126.000000328837","0.612287355699426","1.03232326666667","2544.2","0.357487795491693","0.8058098","1.74681207023449","0.211236666666667","0.709924601856912","0.53","18.7570445118255","0.013","0.0238","0.0072","0.177","0.811","0.76","0.174666666666667","0.022","0.0049","0.0078","0.0042","0.079","0.19","0.666","0.76","0.0334097333333333","0.145362247096928","0.396294666666667","0.688041109662485","2.02790919644647","0.135539333333333","0.181159668134749","0.801796133333333",0.30625
"580",580,"580","46","40","16.6428","0.996407420604711","1","0.41","64.4580830183973","16.0328732846825","0.79668661130175","0.346392372164273","0.032332","9.43941343221202","1.34945803425761","0.499751902500334","20.5631288133793","0.8","0.79","0.002","0.16","0.15","0.18","0.853","0.92","0.0016","0.002024","0.135","0.00899999999999998","0.03","0.025901","0.0094120706445284","0.08968","0.359321641845748","0.89465191791933","0.41242657469601","30","59","0.11704","1.5","15","0.9","44.4","2.47129278412236","1.00000000260982","0.5","15.0000000391473","1.00000002079922","0.999999963215789","2","0.5","292.6883","447.9877","372.9358","260.7527","146.565","1.8","2.5","2.5","2.5","2.5","3.56","0.168008136888498","0.353806521463192","126.000000328837","0.714198517205376","0.91567671461691","2652","0.428509036976581","0.693738277378807","1.92655098320216","0.200538076641234","0.990794934662875","0.53","23.5094279275006","0.013","0.0238","0.0072","0.177","0.811","0.76","0.16","0.022","0.0049","0.0078","0.0042","0.079","0.19","0.666","0.76","0.032804","0.171139628457853","0.34734361819285","0.857334552258023","2.88896580054927","0.10856","0.168831529635064","0.896230390692706",0.30625
"581",581,"581","43","40","15.7772","0.997081029241327","1","0.41","63.8756959480608","16.0596884647438","0.759860698895216","0.330293152911501","0.032332","8.51597636797117","1.35108422697472","0.503842865380747","20.8658023428407","0.8","0.79","0.002","0.16","0.15","0.18","0.853","0.92","0.0016","0.002024","0.135","0.00899999999999998","0.03","0.025901","0.0109390934804341","0.08968","0.340495104288954","0.90503280743691","0.396577619705898","30","59","0.11704","1.5","15","0.9","44.4","2.55734275140942","1.00000000260982","0.5","15.0000000391473","1.00000002079922","0.999999963215789","2","0.5","292.6883","447.9877","372.9358","260.7527","146.565","1.8","2.5","2.5","2.5","2.5","3.56","0.161239929471566","0.359677895293674","126.000000328837","0.685678467599322","0.930872252215115","2652","0.411419884472641","0.705250775085635","1.86392899934275","0.203434077777642","0.948935212163989","0.53","21.7807204329681","0.013","0.0238","0.0072","0.177","0.811","0.76","0.16","0.022","0.0049","0.0078","0.0042","0.079","0.19","0.666","0.76","0.032804","0.166231561910004","0.349026635933179","0.8176443309667","2.72915983121318","0.10856","0.164013051930032","0.901328879970585",0.30625
"582",582,"582","55","40","16.7222","0.99438659469486","1","0.41","65.3884599920825","15.9159182340108","0.8077628925155","0.351127210776158","0.032332","9.42680046589168","1.3316022189071","0.487479013859095","48.7857249616646","0.8","0.79","0.002","0.16","0.15","0.18","0.853","0.92","0.0016","0.002024","0.135","0.00899999999999998","0.03","0.025901","0.00613591712625431","0.08968","0.381052412042709","0.921888152164664","0.407652772521869","30","59","0.11704","1.5","15","0.9","44.4","2.25511386273873","1.00000000260982","0.5","15.0000000391473","1.00000002079922","0.999999963215789","2","0.5","292.6883","447.9877","372.9358","260.7527","146.565","1.8","2.5","2.5","2.5","2.5","3.56","0.169589022808948","0.320936719444617","126.000000328837","0.72148479656699","0.830607303804458","2652","0.43270721421736","0.629287685185523","1.86001158560552","0.191850073232008","1.00517860824335","0.53","22.4326931223706","0.013","0.0238","0.0072","0.177","0.811","0.76","0.16","0.022","0.0049","0.0078","0.0042","0.079","0.19","0.666","0.76","0.032804","0.167552800983307","0.32483204636667","0.869221974769094","3.47901592399089","0.10856","0.164686757223856","0.842313370633695",0.30625
"583",583,"583","94","40","15.1081","0.986596986265264","1","0.41","50.3034823583989","14.9139569122763","0.612795447246623","0.266381878768351","0.032332","6.64692437139295","1.1409037200939","0.434296496413726","32.7359710548675","0.8","0.79","0.002","0.16","0.15","0.18","0.853","0.92","0.0016","0.002024","0.135","0.00899999999999998","0.03","0.025901","0.00504315719797879","0.08968","0.428525634693201","1.07813934022479","0.307083251246976","30","59","0.11704","1.5","15","0.9","44.4","1.39500480461458","1.00000000260982","0.5","15.0000000391473","1.00000002079922","0.999999963215789","2","0.5","292.6883","447.9877","372.9358","260.7527","146.565","1.8","2.5","2.5","2.5","2.5","3.56","0.165018544850867","0.185258188130956","126.000000328837","0.701889087866707","0.479461510099053","2652","0.421046594611952","0.363251349276384","1.29532120605404","0.154202058458696","0.698280770349183","0.53","11.7675935351213","0.013","0.0238","0.0072","0.177","0.811","0.76","0.16","0.022","0.0049","0.0078","0.0042","0.079","0.19","0.666","0.76","0.032804","0.127094456990908","0.240253254661594","0.659376447868804","2.64257789114298","0.10856","0.0781730375514574","0.999680058928159",0.30625
"584",584,"584","73","40","15.5178","0.99034494287516","1","0.41","60.3516490087192","15.4245787877506","0.720720676098842","0.313313202632004","0.032332","7.65470897125265","1.27388787946408","0.462933236576617","52.3400987475508","0.8","0.79","0.002","0.16","0.15","0.18","0.853","0.92","0.0016","0.002024","0.135","0.00899999999999998","0.03","0.025901","0.00518404435503675","0.08968","0.405926980214714","0.983401799454809","0.354818222160097","30","59","0.11704","1.5","15","0.9","44.4","1.90442229029231","1.00000000260982","0.5","15.0000000391473","1.00000002079922","0.999999963215789","2","0.5","292.6883","447.9877","372.9358","260.7527","146.565","1.8","2.5","2.5","2.5","2.5","3.56","0.164175746104638","0.24343493981166","126.000000328837","0.698252227896937","0.630027126090993","2652","0.418897450893391","0.477323411395411","1.5000826990351","0.174474066413556","0.904079019531864","0.53","15.2754704555717","0.013","0.0238","0.0072","0.177","0.811","0.76","0.16","0.022","0.0049","0.0078","0.0042","0.079","0.19","0.666","0.76","0.032804","0.144324619264535","0.27710029872608","0.775557665545328","3.21379014452147","0.10856","0.136712955520587","0.745324709897143",0.30625
"585",585,"585","60","40","16.3091","0.993263913633832","1","0.41","65.5423208719858","15.8347167567543","0.792857284573013","0.34468144338865","0.032332","8.9134637020725","1.31547995326917","0.48066074239174","71.3882557250064","0.8","0.79","0.002","0.16","0.15","0.18","0.853","0.92","0.0016","0.002024","0.135","0.00899999999999998","0.03","0.025901","0.00536983646642764","0.08968","0.386551109215723","0.962965572433439","0.392905751184107","30","59","0.11704","1.5","15","0.9","44.4","2.15366823107119","1.00000000260982","0.5","15.0000000391473","1.00000002079922","0.999999963215789","2","0.5","292.6883","447.9877","372.9358","260.7527","146.565","1.8","2.5","2.5","2.5","2.5","3.56","0.167081984340883","0.295895415866686","126.000000328837","0.710618419800804","0.765798609789613","2652","0.426378545355818","0.580187089934677","1.73423776406076","0.187023404671327","0.983186246328952","0.53","20.2831580807417","0.013","0.0238","0.0072","0.177","0.811","0.76","0.16","0.022","0.0049","0.0078","0.0042","0.079","0.19","0.666","0.76","0.032804","0.162458082319726","0.304564498194262","0.853207501738348","3.78150826176699","0.10856","0.158600392269968","0.795194336278523",0.30625
"586",586,"586","22","40","16.1757","1.00093716911273","1","0.41","56.2666666666667","16.1933333333333","0.667953800707663","0.290374284658407","0.0336322666666667","8.60771122097732","1.35636358409538","0.521554666666667","31.7434881826384","0.762666666666667","0.753133333333333","0.00190666666666667","0.192","0.187333333333333","0.2248","0.813193333333333","0.877066666666667","0.00152533333333333","0.00192954666666667","0.1686","0.01124","0.0374666666666667","0.0279559333333333","0.00986017225793719","0.128794666666667","0.304198802549075","0.958396933333333","0.37248585226388","30","59","0.11704","1.5","15","0.9","44.4","2.77169606666667","1.00000000260982","0.496730666666667","15.0000000391473","1.00000002079922","0.999999963215789","1.98693333333333","0.496730666666667","292.6883","447.9877","372.9358","260.7527","146.565","1.8","2.5","2.5","2.5","2.5","3.56","0.149041993269727","0.391032","126.000000328837","0.63755632876056","1.00564446666667","2573.6","0.375230297261728","0.7791344","1.83810747829997","0.208496666666667","0.783766272454489","0.53","20.0069034659075","0.013","0.0238","0.0072","0.177","0.811","0.76","0.170666666666667","0.022","0.0049","0.0078","0.0042","0.079","0.19","0.666","0.76","0.0332445333333333","0.152680202563111","0.383150666666667","0.718811975907894","2.6012989521592","0.128181333333333","0.184167279187987","0.803360733333333",0.30625
"587",587,"587","29","40","17.207","1.00011714613909","1","0.41","59.5333333333333","16.2866666666667","0.759032043958617","0.329998279109818","0.0324945333333333","10.1122208894823","1.35429770265382","0.521559333333333","17.5417387316347","0.795333333333333","0.785391666666667","0.00198833333333333","0.164","0.154666666666667","0.1856","0.848024166666667","0.914633333333333","0.00159066666666667","0.00201219333333333","0.1392","0.00927999999999998","0.0309333333333333","0.0261578666666667","0.0132760176890459","0.0945693333333333","0.338919362369052","0.905841866666667","0.416033811690708","30","59","0.11704","1.5","15","0.9","44.4","2.77763813333333","1.00000000260982","0.499591333333333","15.0000000391473","1.00000002079922","0.999999963215789","1.99836666666667","0.499591333333333","292.6883","447.9877","372.9358","260.7527","146.565","1.8","2.5","2.5","2.5","2.5","3.56","0.168409991070552","0.364824","126.000000328837","0.716076040995153","0.943393933333333","2642.2","0.428785973150576","0.7168918","1.97090039905644","0.202103333333333","0.959852959496037","0.53","22.3006605483338","0.013","0.0238","0.0072","0.177","0.811","0.76","0.161333333333333","0.022","0.0049","0.0078","0.0042","0.079","0.19","0.666","0.76","0.0328590666666667","0.174375455816602","0.352481333333333","0.816838845216179","2.80524256178569","0.111012666666667","0.193340648926992","0.807011466666667",0.30625
"588",588,"588","35","40","17.7113","0.998877318938972","1","0.41","61.6466544388622","16.1932518224026","0.803076001230179","0.349183473297292","0.032332","10.770093664995","1.35277617964234","0.51474691413058","15.6453589749832","0.8","0.79","0.002","0.16","0.15","0.18","0.853","0.92","0.0016","0.002024","0.135","0.00899999999999998","0.03","0.025901","0.0139935711979933","0.08968","0.356640820746202","0.906873848477246","0.429473912369505","30","59","0.11704","1.5","15","0.9","44.4","2.71093985934824","1.00000000260982","0.5","15.0000000391473","1.00000002079922","0.999999963215789","2","0.5","292.6883","447.9877","372.9358","260.7527","146.565","1.8","2.5","2.5","2.5","2.5","3.56","0.174708390623186","0.363314634562078","126.000000328837","0.741880745346796","0.94028439490666","2652","0.445237098590712","0.712381636396232","2.00046752023884","0.203760039457026","1.0072770162103","0.53","25.1363503849526","0.013","0.0238","0.0072","0.177","0.811","0.76","0.16","0.022","0.0049","0.0078","0.0042","0.079","0.19","0.666","0.76","0.032804","0.181466901569675","0.349404826836754","0.864188221396826","2.93922323843347","0.10856","0.188603627385224","0.856980184624232",0.30625
"589",589,"589","98","40","15.349","0.986596986265264","1","0.41","46.8942781441491","14.8313189707588","0.577272127058281","0.250982110845304","0.032332","6.7847018245071","1.11187467080342","0.428841879239842","21.5363420687443","0.8","0.79","0.002","0.16","0.15","0.18","0.853","0.92","0.0016","0.002024","0.135","0.00899999999999998","0.03","0.025901","0.00503643769138901","0.08968","0.427586443539062","1.07813934022479","0.306281561378944","30","59","0.11704","1.5","15","0.9","44.4","1.26240578715021","1.00000000260982","0.5","15.0000000391473","1.00000002079922","0.999999963215789","2","0.5","292.6883","447.9877","372.9358","260.7527","146.565","1.8","2.5","2.5","2.5","2.5","3.56","0.167672472102546","0.172591203771487","126.000000328837","0.712875372583631","0.446678443878527","2652","0.427656051966374","0.338414125042131","1.25208345210771","0.150340723610151","0.643324418666401","0.53","11.2088459066834","0.013","0.0238","0.0072","0.177","0.811","0.76","0.16","0.022","0.0049","0.0078","0.0042","0.079","0.19","0.666","0.76","0.032804","0.126936666946378","0.227829788565735","0.621166388531115","2.36719467567712","0.10856","0.0721673893076642","1.02325667615837",0.30625
"590",590,"590","46","40","15.9706","0.996407420604711","1","0.41","64.4580830183973","16.0328732846825","0.772542263161981","0.335858353514936","0.032332","8.6927917746442","1.34961652115512","0.499751902500334","23.5944216675861","0.8","0.79","0.002","0.16","0.15","0.18","0.853","0.92","0.0016","0.002024","0.135","0.00899999999999998","0.03","0.025901","0.00912506511754704","0.08968","0.348774339769855","0.89465191791933","0.400418542893549","30","59","0.11704","1.5","15","0.9","44.4","2.47129278412236","1.00000000260982","0.5","15.0000000391473","1.00000002079922","0.999999963215789","2","0.5","292.6883","447.9877","372.9358","260.7527","146.565","1.8","2.5","2.5","2.5","2.5","3.56","0.162926552377951","0.353806521463192","126.000000328837","0.692874507328861","0.91567671461691","2652","0.415661460338707","0.693738277378807","1.88080947470739","0.200538076641234","0.964096101684049","0.53","21.8908050318473","0.013","0.0238","0.0072","0.177","0.811","0.76","0.16","0.022","0.0049","0.0078","0.0042","0.079","0.19","0.666","0.76","0.032804","0.165988213268662","0.34734361819285","0.83131991683078","2.82805029253384","0.10856","0.163920074441419","0.896230390692706",0.30625
"591",591,"591","86","40","15.6819","0.987425972116487","1","0.41","54.6713355609719","15.0641966173082","0.68054025979702","0.295842571862607","0.032332","7.33053340738372","1.19855068047911","0.445205730761494","51.9353242436145","0.8","0.79","0.002","0.16","0.15","0.18","0.853","0.92","0.0016","0.002024","0.135","0.00899999999999998","0.03","0.025901","0.00525361270214181","0.08968","0.437595795486023","1.07813934022479","0.325619681855921","30","59","0.11704","1.5","15","0.9","44.4","1.64195777257056","1.00000000260982","0.5","15.0000000391473","1.00000002079922","0.999999963215789","2","0.5","292.6883","447.9877","372.9358","260.7527","146.565","1.8","2.5","2.5","2.5","2.5","3.56","0.16843885981786","0.208695764681544","126.000000328837","0.716322839499165","0.540119643266499","2652","0.429779439606618","0.409207381728517","1.42056566808075","0.161924728155786","0.795284518838831","0.53","13.8912179495868","0.013","0.0238","0.0072","0.177","0.811","0.76","0.16","0.022","0.0049","0.0078","0.0042","0.079","0.19","0.666","0.76","0.032804","0.133596224246642","0.263028878305326","0.732322581707658","3.19846053715377","0.10856","0.104752712872223","0.880112635264914",0.30625
"592",592,"592","70","40","15.7799","0.991018551511777","1","0.41","62.1697947081175","15.5355700128238","0.744630766486618","0.323724451357033","0.032332","8.05965685414821","1.28754131574159","0.46702419945703","33.8979895195643","0.8","0.79","0.002","0.16","0.15","0.18","0.853","0.92","0.0016","0.002024","0.135","0.00899999999999998","0.03","0.025901","0.00523751020447639","0.08968","0.404362029413971","0.942799996267674","0.36902634862441","30","59","0.11704","1.5","15","0.9","44.4","1.94339382971417","1.00000000260982","0.5","15.0000000391473","1.00000002079922","0.999999963215789","2","0.5","292.6883","447.9877","372.9358","260.7527","146.565","1.8","2.5","2.5","2.5","2.5","3.56","0.165343490723388","0.251399205601704","126.000000328837","0.702998150898827","0.6506392185499","2652","0.421817623988331","0.492939618826871","1.53071343045876","0.177370067549965","0.9532809250678","0.53","16.2386298156369","0.013","0.0238","0.0072","0.177","0.811","0.76","0.16","0.022","0.0049","0.0078","0.0042","0.079","0.19","0.666","0.76","0.032804","0.150393740527341","0.276475949054199","0.801277090617222","2.90196343156709","0.10856","0.141413560465522","0.749266831732194",0.30625
"593",593,"593","94","40","14.0063","0.986596986265264","1","0.41","50.3034823583989","14.9139569122763","0.578909181063744","0.251687393427583","0.032332","5.71269804215267","1.14082765301154","0.434296496413726","22.1089576793274","0.8","0.79","0.002","0.16","0.15","0.18","0.853","0.92","0.0016","0.002024","0.135","0.00899999999999998","0.03","0.025901","0.00476476418146452","0.08968","0.404811817992309","1.07813934022479","0.290054031518303","30","59","0.11704","1.5","15","0.9","44.4","1.39500480461458","1.00000000260982","0.5","15.0000000391473","1.00000002079922","0.999999963215789","2","0.5","292.6883","447.9877","372.9358","260.7527","146.565","1.8","2.5","2.5","2.5","2.5","3.56","0.155891844221205","0.185258188130956","126.000000328837","0.662957601663668","0.479461510099053","2652","0.397724157824728","0.363251349276384","1.22079700496411","0.154202058458696","0.659016952680333","0.53","10.0794909640313","0.013","0.0238","0.0072","0.177","0.811","0.76","0.16","0.022","0.0049","0.0078","0.0042","0.079","0.19","0.666","0.76","0.032804","0.120070754407677","0.240253254661594","0.622997908259345","2.2145296218372","0.10856","0.0738128610965307","0.999680058928159",0.30625
"594",594,"594","45","40","16.974","0.996631956816916","1","0.41","64.2639539949518","16.0418116780363","0.806185141020331","0.350583437572921","0.032332","9.82907622245736","1.34914743414629","0.501115556793805","12.7104934699662","0.8","0.79","0.002","0.16","0.15","0.18","0.853","0.92","0.0016","0.002024","0.135","0.00899999999999998","0.03","0.025901","0.0102206689366459","0.08968","0.361311795530416","0.89811221442519","0.415931369493254","30","59","0.11704","1.5","15","0.9","44.4","2.49997610655138","1.00000000260982","0.5","15.0000000391473","1.00000002079922","0.999999963215789","2","0.5","292.6883","447.9877","372.9358","260.7527","146.565","1.8","2.5","2.5","2.5","2.5","3.56","0.170351682785688","0.355763646073352","126.000000328837","0.722696130485086","0.920741893816312","2652","0.433813003964187","0.697575776614416","1.89932435469579","0.20150341035337","0.987453194262915","0.53","23.4040090789049","0.013","0.0238","0.0072","0.177","0.811","0.76","0.16","0.022","0.0049","0.0078","0.0042","0.079","0.19","0.666","0.76","0.032804","0.173634435855308","0.347904624106293","0.86746808302973","2.73755594977389","0.10856","0.170744233962477","0.897929887118666",0.30625
"595",595,"595","50","40","16.8278","0.995509275755888","1","0.41","65.2345991121792","15.9971197112673","0.811371137235074","0.35271160052481","0.032332","9.60098791264122","1.34766079830673","0.49429728532645","27.7144212810965","0.8","0.79","0.002","0.16","0.15","0.18","0.853","0.92","0.0016","0.002024","0.135","0.00899999999999998","0.03","0.025901","0.00682814240754426","0.08968","0.369823194132818","0.880810731895889","0.416475368304183","30","59","0.11704","1.5","15","0.9","44.4","2.35655949440627","1.00000000260982","0.5","15.0000000391473","1.00000002079922","0.999999963215789","2","0.5","292.6883","447.9877","372.9358","260.7527","146.565","1.8","2.5","2.5","2.5","2.5","3.56","0.169731492394541","0.345978023022548","126.000000328837","0.721710827648441","0.895415997819304","2652","0.432979055345586","0.678388280436369","1.95113203437066","0.196676741792689","1.01040332477889","0.53","23.5925858272382","0.013","0.0238","0.0072","0.177","0.811","0.76","0.16","0.022","0.0049","0.0078","0.0042","0.079","0.19","0.666","0.76","0.032804","0.170217157785633","0.345099594539078","0.873100930110784","3.08963843118494","0.10856","0.168221459121091","0.889432404988868",0.30625
"596",596,"596","62","40","16.0508","0.992814841209421","1","0.41","64.8678156392121","15.7748874079682","0.777671716454282","0.338043926884198","0.032332","8.57676369666853","1.30986411651663","0.477933433804798","56.8574034010825","0.8","0.79","0.002","0.16","0.15","0.18","0.853","0.92","0.0016","0.002024","0.135","0.00899999999999998","0.03","0.025901","0.00530575349185471","0.08968","0.387398405900193","0.958932457200286","0.385342959006786","30","59","0.11704","1.5","15","0.9","44.4","2.11161335079979","1.00000000260982","0.5","15.0000000391473","1.00000002079922","0.999999963215789","2","0.5","292.6883","447.9877","372.9358","260.7527","146.565","1.8","2.5","2.5","2.5","2.5","3.56","0.165581301861938","0.28699617381369","126.000000328837","0.704219850871712","0.74276673154167","2652","0.42250309744608","0.562737595713116","1.68217735600317","0.185092737247055","0.970515784626679","0.53","19.1065485856877","0.013","0.0238","0.0072","0.177","0.811","0.76","0.16","0.022","0.0049","0.0078","0.0042","0.079","0.19","0.666","0.76","0.032804","0.158930767894972","0.298946788366249","0.836812824650039","3.46083981676525","0.10856","0.154076813803904","0.786008835369257",0.30625
"597",597,"597","44","40","17.2683","0.996856493029122","1","0.41","64.0698249715063","16.05075007139","0.814357270271655","0.354218380952266","0.032332","10.1843184178606","1.34905064784202","0.502479211087276","10.861456256806","0.8","0.79","0.002","0.16","0.15","0.18","0.853","0.92","0.0016","0.002024","0.135","0.00899999999999998","0.03","0.025901","0.0110292497119485","0.08968","0.363191173488684","0.90157251093105","0.419559993076006","30","59","0.11704","1.5","15","0.9","44.4","2.5286594289804","1.00000000260982","0.5","15.0000000391473","1.00000002079922","0.999999963215789","2","0.5","292.6883","447.9877","372.9358","260.7527","146.565","1.8","2.5","2.5","2.5","2.5","3.56","0.172430964851461","0.357720770683513","126.000000328837","0.730692984417532","0.925807073015714","2652","0.438705936152824","0.701413275850026","1.88986637825271","0.202468744065506","0.988705860031991","0.53","23.6655652028699","0.013","0.0238","0.0072","0.177","0.811","0.76","0.16","0.022","0.0049","0.0078","0.0042","0.079","0.19","0.666","0.76","0.032804","0.17621109236551","0.348465630019736","0.876289219604369","2.7315456677013","0.10856","0.172804843564993","0.899629383544626",0.30625
"598",598,"598","93","40","14.889","0.986596986265264","1","0.41","51.1557834119614","14.9346163976557","0.616255174388533","0.267967598257714","0.032332","6.47207822559112","1.1473380657616","0.435660150707197","14.4364433877345","0.8","0.79","0.002","0.16","0.15","0.18","0.853","0.92","0.0016","0.002024","0.135","0.00899999999999998","0.03","0.025901","0.00500440149450831","0.08968","0.423854841917769","1.07813934022479","0.303480265849729","30","59","0.11704","1.5","15","0.9","44.4","1.42815455898067","1.00000000260982","0.5","15.0000000391473","1.00000002079922","0.999999963215789","2","0.5","292.6883","447.9877","372.9358","260.7527","146.565","1.8","2.5","2.5","2.5","2.5","3.56","0.16295105742293","0.188424934220823","126.000000328837","0.691940650995248","0.487657276654185","2652","0.415270033693714","0.369460655334947","1.27051932110963","0.155167392170832","0.698035572251628","0.53","11.3587608607642","0.013","0.0238","0.0072","0.177","0.811","0.76","0.16","0.022","0.0049","0.0078","0.0042","0.079","0.19","0.666","0.76","0.032804","0.125862766130127","0.243359121185559","0.66315289399589","2.16231195850567","0.10856","0.0787725028338739","0.993785904620607",0.30625
"599",599,"599","24","40","16.0636","1.00070287683455","1","0.41","57.2","16.22","0.680666063865265","0.295885177775751","0.0333072","8.58230839036242","1.35592542554797","0.521556","23.3699333828521","0.772","0.76235","0.00193","0.184","0.178","0.2136","0.823145","0.8878","0.001544","0.00195316","0.1602","0.01068","0.0356","0.0274422","0.0106110218654792","0.119016","0.308168600773564","0.9433812","0.377714004877272","30","59","0.11704","1.5","15","0.9","44.4","2.7733938","1.00000000260982","0.497548","15.0000000391473","1.00000002079922","0.999999963215789","1.9902","0.497548","292.6883","447.9877","372.9358","260.7527","146.565","1.8","2.5","2.5","2.5","2.5","3.56","0.151642527825286","0.383544","126.000000328837","0.647497868487628","0.9878586","2593.2","0.382996529170392","0.7613508","1.84467766684195","0.20667","0.818299704438925","0.53","19.6933668130257","0.013","0.0238","0.0072","0.177","0.811","0.76","0.168","0.022","0.0049","0.0078","0.0042","0.079","0.19","0.666","0.76","0.0331344","0.155861630930502","0.374388","0.732499650170771","2.50849243567275","0.123276","0.183453295793979","0.8044038",0.30625
